discriminator_lr,epoch,generator_lr,knn_accuracy,step,train_discriminator_loss,train_generator_loss,validation_discriminator_accuracy,validation_discriminator_loss,validation_generator_loss
0.0003000000142492354,13,9.999999747378752e-05,,6099,0.10170803964138031,0.8462073802947998,,,
0.0003000000142492354,13,9.999999747378752e-05,,6149,0.05013907700777054,0.9317808151245117,,,
0.0003000000142492354,13,9.999999747378752e-05,,6199,0.05187167227268219,0.8527487516403198,,,
0.0003000000142492354,13,9.999999747378752e-05,,6249,0.10112316161394119,0.954315721988678,,,
0.0003000000142492354,13,9.999999747378752e-05,,6299,0.043637465685606,0.858020544052124,,,
0.0003000000142492354,13,9.999999747378752e-05,,6349,0.02001797966659069,0.9212468862533569,,,
0.0003000000142492354,13,9.999999747378752e-05,,6399,0.09158726781606674,0.8385001420974731,,,
,13,,0.48918166756629944,6439,,,0.5277286937610439,0.26326480507850647,0.5771568417549133
0.0003000000142492354,14,9.999999747378752e-05,,6449,0.07918514311313629,0.8856121301651001,,,
0.0003000000142492354,14,9.999999747378752e-05,,6499,0.05881374329328537,0.9132370948791504,,,
0.0003000000142492354,14,9.999999747378752e-05,,6549,0.030955778434872627,0.9352676868438721,,,
0.0003000000142492354,14,9.999999747378752e-05,,6599,0.04876246675848961,0.919192910194397,,,
0.0003000000142492354,14,9.999999747378752e-05,,6649,0.09523866325616837,0.9264704585075378,,,
0.0003000000142492354,14,9.999999747378752e-05,,6699,0.05070146545767784,0.8744434118270874,,,
0.0003000000142492354,14,9.999999747378752e-05,,6749,0.032450489699840546,0.9356119632720947,,,
0.0003000000142492354,14,9.999999747378752e-05,,6799,0.07422783225774765,0.8400799632072449,,,
0.0003000000142492354,14,9.999999747378752e-05,,6849,0.060556091368198395,0.9108603000640869,,,
0.0003000000142492354,14,9.999999747378752e-05,,6899,0.05350374057888985,0.9605540633201599,,,
,14,,0.4940662980079651,6899,,,0.5428163653663178,0.4321543276309967,0.45309898257255554
0.0003000000142492354,15,9.999999747378752e-05,,6949,0.10202750563621521,0.9241465330123901,,,
0.0003000000142492354,15,9.999999747378752e-05,,6999,0.023581352084875107,0.943779468536377,,,
0.0003000000142492354,15,9.999999747378752e-05,,7049,0.11182306706905365,0.8625668287277222,,,
0.0003000000142492354,15,9.999999747378752e-05,,7099,0.07795645296573639,0.9253770112991333,,,
0.0003000000142492354,15,9.999999747378752e-05,,7149,0.10393553972244263,0.9068964719772339,,,
0.0003000000142492354,15,9.999999747378752e-05,,7199,0.048584483563899994,0.8475934267044067,,,
0.0003000000142492354,15,9.999999747378752e-05,,7249,0.06838881969451904,0.8545758724212646,,,
0.0003000000142492354,15,9.999999747378752e-05,,7299,0.11471444368362427,0.8067784309387207,,,
0.0003000000142492354,15,9.999999747378752e-05,,7349,0.060856230556964874,0.8947445154190063,,,
,15,,0.49771472811698914,7359,,,0.4988446377599565,0.7206786870956421,0.1859322041273117
0.0003000000142492354,16,9.999999747378752e-05,,7399,0.09087175130844116,0.8974916934967041,,,
0.0003000000142492354,16,9.999999747378752e-05,,7449,0.0697910338640213,0.8872700929641724,,,
0.0003000000142492354,16,9.999999747378752e-05,,7499,0.02737879939377308,0.9234657287597656,,,
0.0003000000142492354,16,9.999999747378752e-05,,7549,0.06168552488088608,0.7918218374252319,,,
0.0003000000142492354,16,9.999999747378752e-05,,7599,0.07347805052995682,0.878630518913269,,,
0.0003000000142492354,16,9.999999747378752e-05,,7649,0.03943073749542236,0.8849670886993408,,,
0.0003000000142492354,16,9.999999747378752e-05,,7699,0.10175683349370956,0.8792514801025391,,,
0.0003000000142492354,16,9.999999747378752e-05,,7749,0.06090620905160904,0.847430944442749,,,
0.0003000000142492354,16,9.999999747378752e-05,,7799,0.08923549205064774,0.934001624584198,,,
,16,,0.4995344877243042,7819,,,0.4997961125458747,0.49879392981529236,0.3290836215019226
0.0003000000142492354,17,9.999999747378752e-05,,7849,0.04543284326791763,0.9489531517028809,,,
0.0003000000142492354,17,9.999999747378752e-05,,7899,0.06697437912225723,0.8671917915344238,,,
0.0003000000142492354,17,9.999999747378752e-05,,7949,0.10895004868507385,0.8592232465744019,,,
0.0003000000142492354,17,9.999999747378752e-05,,7999,0.13092675805091858,0.8527165055274963,,,
0.0003000000142492354,17,9.999999747378752e-05,,8049,0.05104871094226837,0.8796197772026062,,,
0.0003000000142492354,17,9.999999747378752e-05,,8099,0.09526532888412476,0.8400183320045471,,,
0.0003000000142492354,17,9.999999747378752e-05,,8149,0.05434142053127289,0.8475950956344604,,,
0.0003000000142492354,17,9.999999747378752e-05,,8199,0.07346196472644806,0.8626105785369873,,,
0.0003000000142492354,17,9.999999747378752e-05,,8249,0.09076739102602005,0.8980245590209961,,,
,17,,0.5038622617721558,8279,,,0.5617778985999728,0.23822785913944244,0.6345185041427612
0.0003000000142492354,18,9.999999747378752e-05,,8299,0.03295450285077095,0.8919095396995544,,,
0.0003000000142492354,18,9.999999747378752e-05,,8349,0.0624070018529892,0.8385038375854492,,,
0.0003000000142492354,18,9.999999747378752e-05,,8399,0.04863901808857918,0.9487282037734985,,,
0.0003000000142492354,18,9.999999747378752e-05,,8449,0.06353162229061127,0.8990275859832764,,,
0.0003000000142492354,18,9.999999747378752e-05,,8499,0.11477240920066833,0.8827691674232483,,,
0.0003000000142492354,18,9.999999747378752e-05,,8549,0.04531063139438629,0.8933933973312378,,,
0.0003000000142492354,18,9.999999747378752e-05,,8599,0.05922592803835869,0.8947165012359619,,,
0.0003000000142492354,18,9.999999747378752e-05,,8649,0.07001686096191406,0.8358601927757263,,,
0.0003000000142492354,18,9.999999747378752e-05,,8699,0.07932184636592865,0.8379221558570862,,,
,18,,0.5096979737281799,8739,,,0.5434959902134022,0.30107808113098145,0.5674259066581726
0.0003000000142492354,19,9.999999747378752e-05,,8749,0.0313200019299984,0.8520025014877319,,,
0.0003000000142492354,19,9.999999747378752e-05,,8799,0.055309396237134933,0.8932308554649353,,,
0.0003000000142492354,19,9.999999747378752e-05,,8849,0.05179060995578766,0.8777687549591064,,,
0.0003000000142492354,19,9.999999747378752e-05,,8899,0.06139735132455826,0.860146164894104,,,
0.0003000000142492354,19,9.999999747378752e-05,,8949,0.06687290221452713,0.9450243711471558,,,
0.0003000000142492354,19,9.999999747378752e-05,,8999,0.08360249549150467,0.8330955505371094,,,
0.0003000000142492354,19,9.999999747378752e-05,,9049,0.08110826462507248,0.8950457572937012,,,
0.0003000000142492354,19,9.999999747378752e-05,,9099,0.057213906198740005,0.800865650177002,,,
0.0003000000142492354,19,9.999999747378752e-05,,9149,0.07909560203552246,0.8473063707351685,,,
0.0003000000142492354,19,9.999999747378752e-05,,9199,0.08385362476110458,0.8510063886642456,,,
,19,,0.5184003114700317,9199,,,0.5005436998776676,0.33974719047546387,0.4917925298213959
0.0003000000142492354,20,9.999999747378752e-05,,9249,0.0785907730460167,0.829616904258728,,,
0.0003000000142492354,20,9.999999747378752e-05,,9299,0.11270730942487717,0.8526128530502319,,,
0.0003000000142492354,20,9.999999747378752e-05,,9349,0.06377038359642029,0.8488110303878784,,,
0.0003000000142492354,20,9.999999747378752e-05,,9399,0.07552620023488998,0.8580149412155151,,,
0.0003000000142492354,20,9.999999747378752e-05,,9449,0.03582080453634262,0.8988790512084961,,,
0.0003000000142492354,20,9.999999747378752e-05,,9499,0.07283347100019455,0.8677445650100708,,,
0.0003000000142492354,20,9.999999747378752e-05,,9549,0.06674627959728241,0.8394540548324585,,,
0.0003000000142492354,20,9.999999747378752e-05,,9599,0.08727717399597168,0.8595452308654785,,,
0.0003000000142492354,20,9.999999747378752e-05,,9649,0.08584143221378326,0.8444546461105347,,,
,20,,0.5072656869888306,9659,,,0.5072719858638032,0.3815174102783203,0.4643413722515106
0.0003000000142492354,21,9.999999747378752e-05,,9699,0.04442860931158066,0.8016558885574341,,,
0.0003000000142492354,21,9.999999747378752e-05,,9749,0.0622636154294014,0.8649399876594543,,,
0.0003000000142492354,21,9.999999747378752e-05,,9799,0.09587369859218597,0.864416241645813,,,
0.0003000000142492354,21,9.999999747378752e-05,,9849,0.0790911391377449,0.9067519903182983,,,
0.0003000000142492354,21,9.999999747378752e-05,,9899,0.10984397679567337,0.8915280103683472,,,
0.0003000000142492354,21,9.999999747378752e-05,,9949,0.08197615295648575,0.8739194273948669,,,
0.0003000000142492354,21,9.999999747378752e-05,,9999,0.060098614543676376,0.8687272071838379,,,
0.0003000000142492354,21,9.999999747378752e-05,,10049,0.0720248818397522,0.8691502213478088,,,
0.0003000000142492354,21,9.999999747378752e-05,,10099,0.059938158839941025,0.8900645971298218,,,
,21,,0.4965386688709259,10119,,,0.6703819491640615,0.16602684557437897,0.7876665592193604
0.0003000000142492354,22,9.999999747378752e-05,,10149,0.0820796936750412,0.9092970490455627,,,
0.0003000000142492354,22,9.999999747378752e-05,,10199,0.04932522028684616,0.8855690360069275,,,
0.0003000000142492354,22,9.999999747378752e-05,,10249,0.07224701344966888,0.8242009878158569,,,
0.0003000000142492354,22,9.999999747378752e-05,,10299,0.091178759932518,0.8447365164756775,,,
0.0003000000142492354,22,9.999999747378752e-05,,10349,0.026845460757613182,0.8739434480667114,,,
0.0003000000142492354,22,9.999999747378752e-05,,10399,0.10387201607227325,0.9001361131668091,,,
0.0003000000142492354,22,9.999999747378752e-05,,10449,0.10424084961414337,0.9357062578201294,,,
0.0003000000142492354,22,9.999999747378752e-05,,10499,0.05278448015451431,0.9187238216400146,,,
0.0003000000142492354,22,9.999999747378752e-05,,10549,0.047574032098054886,0.8482239246368408,,,
,22,,0.48713693022727966,10579,,,0.7019165420687781,0.08737538009881973,0.8919734358787537
0.0003000000142492354,23,9.999999747378752e-05,,10599,0.04747378081083298,0.8728547096252441,,,
0.0003000000142492354,23,9.999999747378752e-05,,10649,0.04059666022658348,0.8161068558692932,,,
0.0003000000142492354,23,9.999999747378752e-05,,10699,0.06325634568929672,0.89988112449646,,,
0.0003000000142492354,23,9.999999747378752e-05,,10749,0.052288781851530075,0.8819627165794373,,,
0.0003000000142492354,23,9.999999747378752e-05,,10799,0.05827470123767853,0.9394816756248474,,,
0.0003000000142492354,23,9.999999747378752e-05,,10849,0.07892943918704987,0.9340291023254395,,,
0.0003000000142492354,23,9.999999747378752e-05,,10899,0.058725982904434204,0.8796837329864502,,,
0.0003000000142492354,23,9.999999747378752e-05,,10949,0.08018280565738678,0.8842546343803406,,,
0.0003000000142492354,23,9.999999747378752e-05,,10999,0.06399603933095932,0.9046913385391235,,,
,23,,0.48957592248916626,11039,,,0.500611662362376,0.10187114030122757,0.7507215142250061
0.0003000000142492354,24,9.999999747378752e-05,,11049,0.06052305921912193,0.9096571207046509,,,
0.0003000000142492354,24,9.999999747378752e-05,,11099,0.028093736618757248,0.938994824886322,,,
0.0003000000142492354,24,9.999999747378752e-05,,11149,0.08667133003473282,0.8921236991882324,,,
0.0003000000142492354,24,9.999999747378752e-05,,11199,0.03705979138612747,0.8944085240364075,,,
0.0003000000142492354,24,9.999999747378752e-05,,11249,0.06612354516983032,0.9742873311042786,,,
0.0003000000142492354,24,9.999999747378752e-05,,11299,0.06571021676063538,0.8852132558822632,,,
0.0003000000142492354,24,9.999999747378752e-05,,11349,0.05169404298067093,0.8881776332855225,,,
0.0003000000142492354,24,9.999999747378752e-05,,11399,0.06861511617898941,0.9575372934341431,,,
0.0003000000142492354,24,9.999999747378752e-05,,11449,0.064703568816185,0.882239818572998,,,
0.0003000000142492354,24,9.999999747378752e-05,,11499,0.02983168698847294,1.0137401819229126,,,
,24,,0.4766616225242615,11499,,,0.8268315889628924,0.048570528626441956,0.9838353991508484
0.0003000000142492354,25,9.999999747378752e-05,,11549,0.04017563536763191,0.9358580112457275,,,
0.0003000000142492354,25,9.999999747378752e-05,,11599,0.031793367117643356,0.9162187576293945,,,
0.0003000000142492354,25,9.999999747378752e-05,,11649,0.03545297682285309,0.9882853627204895,,,
0.0003000000142492354,25,9.999999747378752e-05,,11699,0.028535839170217514,0.9341639280319214,,,
0.0003000000142492354,25,9.999999747378752e-05,,11749,0.019304724410176277,0.9515432715415955,,,
0.0003000000142492354,25,9.999999747378752e-05,,11799,0.030941452831029892,0.9520361423492432,,,
0.0003000000142492354,25,9.999999747378752e-05,,11849,0.02939712628722191,0.9722962379455566,,,
0.0003000000142492354,25,9.999999747378752e-05,,11899,0.027061820030212402,0.9719235897064209,,,
0.0003000000142492354,25,9.999999747378752e-05,,11949,0.02891022153198719,0.9615528583526611,,,
,25,,0.4917364716529846,11959,,,0.6007883648226179,0.0335833765566349,0.949829638004303
0.0003000000142492354,26,9.999999747378752e-05,,11999,0.02039533481001854,0.9445064067840576,,,
0.0003000000142492354,26,9.999999747378752e-05,,12049,0.03775087743997574,0.9530104398727417,,,
0.0003000000142492354,26,9.999999747378752e-05,,12099,0.02655939757823944,0.9411792755126953,,,
0.0003000000142492354,26,9.999999747378752e-05,,12149,0.03981252759695053,0.951462984085083,,,
0.0003000000142492354,26,9.999999747378752e-05,,12199,0.021977180615067482,0.9362391829490662,,,
0.0003000000142492354,26,9.999999747378752e-05,,12249,0.04021432250738144,0.9349431395530701,,,
0.0003000000142492354,26,9.999999747378752e-05,,12299,0.054844170808792114,0.9326145648956299,,,
0.0003000000142492354,26,9.999999747378752e-05,,12349,0.0838954895734787,0.9450910091400146,,,
0.0003000000142492354,26,9.999999747378752e-05,,12399,0.06695378571748734,0.8903817534446716,,,
,26,,0.4993652105331421,12419,,,0.5005436998776676,0.19807802140712738,0.6546876430511475
0.0003000000142492354,27,9.999999747378752e-05,,12449,0.07683731615543365,0.9101225137710571,,,
0.0003000000142492354,27,9.999999747378752e-05,,12499,0.11958538740873337,0.8567143678665161,,,
0.0003000000142492354,27,9.999999747378752e-05,,12549,0.08503124862909317,0.8916182518005371,,,
0.0003000000142492354,27,9.999999747378752e-05,,12599,0.07593092322349548,0.9572721123695374,,,
0.0003000000142492354,27,9.999999747378752e-05,,12649,0.014220446348190308,0.9416727423667908,,,
0.0003000000142492354,27,9.999999747378752e-05,,12699,0.05421924591064453,0.8509855270385742,,,
0.0003000000142492354,27,9.999999747378752e-05,,12749,0.08860208094120026,0.8485649824142456,,,
0.0003000000142492354,27,9.999999747378752e-05,,12799,0.10931281000375748,0.8689345121383667,,,
0.0003000000142492354,27,9.999999747378752e-05,,12849,0.1349683701992035,0.8921147584915161,,,
,27,,0.4878029227256775,12879,,,0.5,0.28279411792755127,0.6005468368530273
0.0003000000142492354,28,9.999999747378752e-05,,12899,0.11755995452404022,0.8578621745109558,,,
0.0003000000142492354,28,9.999999747378752e-05,,12949,0.1054053083062172,0.8646689057350159,,,
0.0003000000142492354,28,9.999999747378752e-05,,12999,0.11742563545703888,0.7321290969848633,,,
0.0003000000142492354,28,9.999999747378752e-05,,13049,0.1252480298280716,0.8548905849456787,,,
0.0003000000142492354,28,9.999999747378752e-05,,13099,0.1430918276309967,0.7910187244415283,,,
0.0003000000142492354,28,9.999999747378752e-05,,13149,0.1612977832555771,0.875277042388916,,,
