Época 82: d_loss = 0.9445, g_loss = 0.6931
Época 68: d_loss = 1.3863, g_loss = 0.6931
Época 83: d_loss = 1.1815, g_loss = 0.6931
Época 83: d_loss = 1.1957, g_loss = 0.6931
Época 91: d_loss = 1.2683, g_loss = 0.6931
Época 83: d_loss = 0.9589, g_loss = 0.6931
Época 68: d_loss = 1.3863, g_loss = 0.6931
Época 83: d_loss = 1.1528, g_loss = 0.6931
Época 83: d_loss = 1.1716, g_loss = 0.6931
Época 92: d_loss = 1.2734, g_loss = 0.6931
Época 83: d_loss = 0.9122, g_loss = 0.6931
Época 84: d_loss = 1.2019, g_loss = 0.6931
Época 69: d_loss = 1.3863, g_loss = 0.6931
Época 84: d_loss = 1.2179, g_loss = 0.6931
Época 93: d_loss = 1.2318, g_loss = 0.6931
Época 84: d_loss = 0.9498, g_loss = 0.6931
Época 85: d_loss = 1.2037, g_loss = 0.6931
Época 93: d_loss = 1.2388, g_loss = 0.6931
Época 85: d_loss = 1.2199, g_loss = 0.6931
Época 70: d_loss = 1.3863, g_loss = 0.6931
Época 85: d_loss = 0.9664, g_loss = 0.6931
Época 86: d_loss = 1.2039, g_loss = 0.6931
Época 94: d_loss = 1.2663, g_loss = 0.6931
Época 86: d_loss = 1.2218, g_loss = 0.6931
Época 71: d_loss = 1.3863, g_loss = 0.6931
Época 86: d_loss = 0.9909, g_loss = 0.6931
Época 86: d_loss = 1.2179, g_loss = 0.6931
Época 95: d_loss = 1.2484, g_loss = 0.6931
Época 86: d_loss = 1.2339, g_loss = 0.6931
Época 86: d_loss = 1.0056, g_loss = 0.6931
Época 72: d_loss = 1.3863, g_loss = 0.6931
Época 87: d_loss = 1.1979, g_loss = 0.6931
Época 96: d_loss = 1.2669, g_loss = 0.6931
Época 87: d_loss = 1.2140, g_loss = 0.6931
Época 87: d_loss = 0.9205, g_loss = 0.6931
Época 97: d_loss = 1.2670, g_loss = 0.6931
Época 72: d_loss = 1.3863, g_loss = 0.6931
Época 88: d_loss = 1.2065, g_loss = 0.6931
Época 88: d_loss = 1.2208, g_loss = 0.6931
Época 88: d_loss = 0.9782, g_loss = 0.6931
Época 97: d_loss = 1.2604, g_loss = 0.6931
Época 89: d_loss = 1.1497, g_loss = 0.6931
Época 73: d_loss = 1.3863, g_loss = 0.6931
Época 89: d_loss = 1.1692, g_loss = 0.6931
Época 98: d_loss = 1.2698, g_loss = 0.6931
Época 89: d_loss = 0.9237, g_loss = 0.6931
Época 90: d_loss = 1.1930, g_loss = 0.6931
Época 74: d_loss = 1.3863, g_loss = 0.6931
Época 90: d_loss = 1.2091, g_loss = 0.6931
Época 99: d_loss = 1.2360, g_loss = 0.6931
Época 90: d_loss = 0.9397, g_loss = 0.6931
Época 90: d_loss = 1.1976, g_loss = 0.6931
Época 90: d_loss = 1.2124, g_loss = 0.6931
Época 100: d_loss = 1.2404, g_loss = 0.6931
Época 90: d_loss = 0.9443, g_loss = 0.6931
Época 75: d_loss = 1.3863, g_loss = 0.6931
Época 91: d_loss = 1.2262, g_loss = 0.6931
Época 91: d_loss = 1.2379, g_loss = 0.6931
Época 101: d_loss = 1.2612, g_loss = 0.6931
Época 91: d_loss = 1.0319, g_loss = 0.6931
Época 76: d_loss = 1.3863, g_loss = 0.6931
Época 92: d_loss = 1.2266, g_loss = 0.6931
Época 101: d_loss = 1.2873, g_loss = 0.6931
Época 92: d_loss = 1.2381, g_loss = 0.6931
Época 92: d_loss = 0.9908, g_loss = 0.6931
Época 76: d_loss = 1.3863, g_loss = 0.6931
Época 93: d_loss = 1.1720, g_loss = 0.6931
Época 102: d_loss = 1.2262, g_loss = 0.6931
Época 93: d_loss = 1.1933, g_loss = 0.6931
Época 93: d_loss = 0.9219, g_loss = 0.6931
Época 93: d_loss = 1.1833, g_loss = 0.6931
Época 103: d_loss = 1.2678, g_loss = 0.6931
Época 77: d_loss = 1.3863, g_loss = 0.6931
Época 93: d_loss = 1.1971, g_loss = 0.6931
Época 93: d_loss = 0.9346, g_loss = 0.6931
Época 94: d_loss = 1.2150, g_loss = 0.6931
Época 104: d_loss = 1.2701, g_loss = 0.6931
Época 94: d_loss = 1.2304, g_loss = 0.6931
Época 78: d_loss = 1.3863, g_loss = 0.6931
Época 94: d_loss = 0.9552, g_loss = 0.6931
Época 104: d_loss = 1.2479, g_loss = 0.6931
Época 95: d_loss = 1.1946, g_loss = 0.6931
Época 95: d_loss = 1.2089, g_loss = 0.6931
Época 79: d_loss = 1.3863, g_loss = 0.6931
Época 105: d_loss = 1.2515, g_loss = 0.6931
Época 95: d_loss = 0.9611, g_loss = 0.6931
Época 96: d_loss = 1.2209, g_loss = 0.6931
Época 96: d_loss = 1.2343, g_loss = 0.6931
Época 106: d_loss = 1.2317, g_loss = 0.6931
Época 79: d_loss = 1.3863, g_loss = 0.6931
Época 96: d_loss = 0.9896, g_loss = 0.6931
Época 97: d_loss = 1.2191, g_loss = 0.6931
Época 97: d_loss = 1.2367, g_loss = 0.6931
Época 107: d_loss = 1.2360, g_loss = 0.6931
Época 97: d_loss = 0.9847, g_loss = 0.6931
Época 80: d_loss = 1.3863, g_loss = 0.6931
Época 97: d_loss = 1.2029, g_loss = 0.6931
Época 97: d_loss = 1.2175, g_loss = 0.6931
Época 108: d_loss = 1.2224, g_loss = 0.6931
Época 97: d_loss = 0.9395, g_loss = 0.6931
Época 98: d_loss = 1.2214, g_loss = 0.6931
Época 81: d_loss = 1.3863, g_loss = 0.6931
Época 108: d_loss = 1.2573, g_loss = 0.6931
Época 98: d_loss = 1.2345, g_loss = 0.6931
Época 98: d_loss = 0.9930, g_loss = 0.6931
Época 99: d_loss = 1.1805, g_loss = 0.6931
Época 109: d_loss = 1.2547, g_loss = 0.6931
Época 99: d_loss = 1.1948, g_loss = 0.6931
Época 82: d_loss = 1.3863, g_loss = 0.6931
Época 99: d_loss = 0.9321, g_loss = 0.6931
Época 110: d_loss = 1.2759, g_loss = 0.6931
Época 100: d_loss = 1.1893, g_loss = 0.6931
Época 100: d_loss = 1.2042, g_loss = 0.6931
Época 83: d_loss = 1.3863, g_loss = 0.6931
Época 100: d_loss = 0.9657, g_loss = 0.6931
Época 111: d_loss = 1.2400, g_loss = 0.6931
Época 101: d_loss = 1.2091, g_loss = 0.6931
Época 101: d_loss = 1.2252, g_loss = 0.6931
Época 83: d_loss = 1.3863, g_loss = 0.6931
Época 111: d_loss = 1.2701, g_loss = 0.6931
Época 101: d_loss = 0.9395, g_loss = 0.6931
Época 101: d_loss = 1.2442, g_loss = 0.6931
Época 101: d_loss = 1.2567, g_loss = 0.6931
Época 101: d_loss = 1.0380, g_loss = 0.6931
Época 112: d_loss = 1.2199, g_loss = 0.6931
Época 84: d_loss = 1.3863, g_loss = 0.6931
Época 102: d_loss = 1.1693, g_loss = 0.6931
Época 102: d_loss = 1.1863, g_loss = 0.6931
Época 113: d_loss = 1.2568, g_loss = 0.6931
Época 102: d_loss = 0.9036, g_loss = 0.6931
Época 103: d_loss = 1.2252, g_loss = 0.6931
Época 85: d_loss = 1.3863, g_loss = 0.6931
Época 103: d_loss = 1.2366, g_loss = 0.6931
Época 114: d_loss = 1.2501, g_loss = 0.6931
Época 103: d_loss = 0.9850, g_loss = 0.6931
Época 104: d_loss = 1.2217, g_loss = 0.6931
Época 86: d_loss = 1.3863, g_loss = 0.6931
Época 104: d_loss = 1.2380, g_loss = 0.6931
Época 115: d_loss = 1.2958, g_loss = 0.6931
Época 104: d_loss = 0.9932, g_loss = 0.6931
Época 104: d_loss = 1.1968, g_loss = 0.6931
Época 115: d_loss = 1.2453, g_loss = 0.6931
Época 104: d_loss = 1.2137, g_loss = 0.6931
Época 86: d_loss = 1.3863, g_loss = 0.6931
Época 104: d_loss = 0.9342, g_loss = 0.6931
Época 105: d_loss = 1.1970, g_loss = 0.6931
Época 116: d_loss = 1.2442, g_loss = 0.6931
Época 105: d_loss = 1.2134, g_loss = 0.6931
Época 87: d_loss = 1.3863, g_loss = 0.6931
Época 105: d_loss = 0.9285, g_loss = 0.6931
Época 106: d_loss = 1.1764, g_loss = 0.6931
Época 117: d_loss = 1.2373, g_loss = 0.6931
Época 106: d_loss = 1.1923, g_loss = 0.6931
Época 106: d_loss = 0.9239, g_loss = 0.6931
Época 88: d_loss = 1.3863, g_loss = 0.6931
Época 118: d_loss = 1.2434, g_loss = 0.6931
Época 107: d_loss = 1.1835, g_loss = 0.6931
Época 107: d_loss = 1.2017, g_loss = 0.6931
Época 107: d_loss = 0.9072, g_loss = 0.6931
Época 118: d_loss = 1.2480, g_loss = 0.6931
Época 108: d_loss = 1.1656, g_loss = 0.6931
Época 89: d_loss = 1.3863, g_loss = 0.6931
Época 108: d_loss = 1.1852, g_loss = 0.6931
Época 119: d_loss = 1.2172, g_loss = 0.6931
Época 108: d_loss = 0.9183, g_loss = 0.6931
Época 108: d_loss = 1.2060, g_loss = 0.6931
Época 108: d_loss = 1.2246, g_loss = 0.6931
Época 90: d_loss = 1.3863, g_loss = 0.6931
Época 108: d_loss = 0.9678, g_loss = 0.6931
Época 120: d_loss = 1.2654, g_loss = 0.6931
Época 109: d_loss = 1.2110, g_loss = 0.6931
Época 109: d_loss = 1.2240, g_loss = 0.6931
Época 90: d_loss = 1.3863, g_loss = 0.6931
Época 121: d_loss = 1.2883, g_loss = 0.6931
Época 109: d_loss = 1.0100, g_loss = 0.6931
Época 110: d_loss = 1.2292, g_loss = 0.6931
Época 110: d_loss = 1.2422, g_loss = 0.6931
Época 122: d_loss = 1.2821, g_loss = 0.6931
Época 91: d_loss = 1.3863, g_loss = 0.6931
Época 110: d_loss = 1.0039, g_loss = 0.6931
Época 111: d_loss = 1.1891, g_loss = 0.6931
Época 122: d_loss = 1.2549, g_loss = 0.6931
Época 111: d_loss = 1.2068, g_loss = 0.6931
Época 111: d_loss = 0.9738, g_loss = 0.6931
Época 92: d_loss = 1.3863, g_loss = 0.6931
Época 111: d_loss = 1.2165, g_loss = 0.6931
Época 123: d_loss = 1.2457, g_loss = 0.6931
Época 111: d_loss = 1.2303, g_loss = 0.6931
Época 111: d_loss = 0.9809, g_loss = 0.6931
Época 112: d_loss = 1.1587, g_loss = 0.6931
Época 124: d_loss = 1.2465, g_loss = 0.6931
Época 93: d_loss = 1.3863, g_loss = 0.6931
Época 112: d_loss = 1.1792, g_loss = 0.6931
Época 112: d_loss = 0.8806, g_loss = 0.6931
Época 113: d_loss = 1.2032, g_loss = 0.6931
Época 125: d_loss = 1.2587, g_loss = 0.6931
Época 93: d_loss = 1.3863, g_loss = 0.6931
Época 113: d_loss = 1.2210, g_loss = 0.6931
Época 113: d_loss = 0.9445, g_loss = 0.6931
Época 126: d_loss = 1.2548, g_loss = 0.6931
Época 114: d_loss = 1.1951, g_loss = 0.6931
Época 114: d_loss = 1.2138, g_loss = 0.6931
Época 94: d_loss = 1.3863, g_loss = 0.6931
Época 126: d_loss = 1.2606, g_loss = 0.6931
Época 114: d_loss = 0.9505, g_loss = 0.6931
Época 115: d_loss = 1.2536, g_loss = 0.6931
Época 115: d_loss = 1.2651, g_loss = 0.6931
Época 95: d_loss = 1.3863, g_loss = 0.6931
Época 127: d_loss = 1.2553, g_loss = 0.6931
Época 115: d_loss = 1.0385, g_loss = 0.6931
Época 115: d_loss = 1.1928, g_loss = 0.6931
Época 115: d_loss = 1.2088, g_loss = 0.6931
Época 128: d_loss = 1.2723, g_loss = 0.6931
Época 115: d_loss = 0.9169, g_loss = 0.6931
Época 96: d_loss = 1.3863, g_loss = 0.6931
Época 116: d_loss = 1.1842, g_loss = 0.6931
Época 116: d_loss = 1.1998, g_loss = 0.6931
Época 129: d_loss = 1.2345, g_loss = 0.6931
Época 116: d_loss = 0.9143, g_loss = 0.6931
Época 117: d_loss = 1.1737, g_loss = 0.6931
Época 97: d_loss = 1.3863, g_loss = 0.6931
Época 129: d_loss = 1.2377, g_loss = 0.6931
Época 117: d_loss = 1.1959, g_loss = 0.6931
Época 117: d_loss = 0.8936, g_loss = 0.6931
Época 118: d_loss = 1.1875, g_loss = 0.6931
Época 97: d_loss = 1.3863, g_loss = 0.6931
Época 130: d_loss = 1.2602, g_loss = 0.6931
Época 118: d_loss = 1.2012, g_loss = 0.6931
Época 118: d_loss = 0.9188, g_loss = 0.6931
Época 118: d_loss = 1.1916, g_loss = 0.6931
Época 131: d_loss = 1.2566, g_loss = 0.6931
Época 118: d_loss = 1.2094, g_loss = 0.6931
Época 98: d_loss = 1.3863, g_loss = 0.6931
Época 118: d_loss = 0.9508, g_loss = 0.6931
Época 119: d_loss = 1.1623, g_loss = 0.6931
Época 132: d_loss = 1.2478, g_loss = 0.6931
Época 119: d_loss = 1.1829, g_loss = 0.6931
Época 99: d_loss = 1.3863, g_loss = 0.6931
Época 119: d_loss = 0.9348, g_loss = 0.6931
Época 133: d_loss = 1.2649, g_loss = 0.6931
Época 120: d_loss = 1.2204, g_loss = 0.6931
Época 120: d_loss = 1.2372, g_loss = 0.6931
Época 120: d_loss = 0.9780, g_loss = 0.6931
Época 133: d_loss = 1.2200, g_loss = 0.6931
Época 100: d_loss = 1.3863, g_loss = 0.6931
Época 121: d_loss = 1.2444, g_loss = 0.6931
Época 121: d_loss = 1.2580, g_loss = 0.6931
Época 134: d_loss = 1.2639, g_loss = 0.6931
Época 121: d_loss = 1.0312, g_loss = 0.6931
Época 122: d_loss = 1.2346, g_loss = 0.6931
Época 101: d_loss = 1.3863, g_loss = 0.6931
Época 122: d_loss = 1.2462, g_loss = 0.6931
Época 135: d_loss = 1.2645, g_loss = 0.6931
Época 122: d_loss = 0.9904, g_loss = 0.6931
Época 122: d_loss = 1.1980, g_loss = 0.6931
Época 101: d_loss = 1.3863, g_loss = 0.6931
Época 122: d_loss = 1.2162, g_loss = 0.6931
Época 136: d_loss = 1.2123, g_loss = 0.6931
Época 122: d_loss = 0.9565, g_loss = 0.6931
Época 123: d_loss = 1.1952, g_loss = 0.6931
Época 136: d_loss = 1.2347, g_loss = 0.6931
Época 123: d_loss = 1.2075, g_loss = 0.6931
Época 102: d_loss = 1.3863, g_loss = 0.6931
Época 123: d_loss = 0.9475, g_loss = 0.6931
Época 124: d_loss = 1.1958, g_loss = 0.6931
Época 137: d_loss = 1.2628, g_loss = 0.6931
Época 124: d_loss = 1.2099, g_loss = 0.6931
Época 103: d_loss = 1.3863, g_loss = 0.6931
Época 124: d_loss = 0.9440, g_loss = 0.6931
Época 125: d_loss = 1.2053, g_loss = 0.6931
Época 138: d_loss = 1.2439, g_loss = 0.6931
Época 125: d_loss = 1.2214, g_loss = 0.6931
Época 125: d_loss = 0.9400, g_loss = 0.6931
Época 104: d_loss = 1.3863, g_loss = 0.6931
Época 139: d_loss = 1.2359, g_loss = 0.6931
Época 126: d_loss = 1.2007, g_loss = 0.6931
Época 126: d_loss = 1.2146, g_loss = 0.6931
Época 126: d_loss = 0.9471, g_loss = 0.6931
Época 104: d_loss = 1.3863, g_loss = 0.6931
Época 126: d_loss = 1.2058, g_loss = 0.6931
Época 140: d_loss = 1.2482, g_loss = 0.6931
Época 126: d_loss = 1.2210, g_loss = 0.6931
Época 126: d_loss = 0.9534, g_loss = 0.6931
Época 140: d_loss = 1.2254, g_loss = 0.6931
Época 127: d_loss = 1.2021, g_loss = 0.6931
Época 105: d_loss = 1.3863, g_loss = 0.6931
Época 127: d_loss = 1.2182, g_loss = 0.6931
Época 141: d_loss = 1.2565, g_loss = 0.6931
Época 127: d_loss = 0.9880, g_loss = 0.6931
Época 128: d_loss = 1.2296, g_loss = 0.6931
Época 128: d_loss = 1.2411, g_loss = 0.6931
Época 106: d_loss = 1.3863, g_loss = 0.6931
Época 142: d_loss = 1.2561, g_loss = 0.6931
Época 128: d_loss = 1.0308, g_loss = 0.6931
Época 129: d_loss = 1.1832, g_loss = 0.6931
Época 129: d_loss = 1.1979, g_loss = 0.6931
Época 143: d_loss = 1.2183, g_loss = 0.6931
Época 107: d_loss = 1.3863, g_loss = 0.6931
Época 129: d_loss = 0.9432, g_loss = 0.6931
Época 129: d_loss = 1.1823, g_loss = 0.6931
Época 129: d_loss = 1.2017, g_loss = 0.6931
Época 143: d_loss = 1.2445, g_loss = 0.6931
Época 129: d_loss = 0.9700, g_loss = 0.6931
Época 108: d_loss = 1.3863, g_loss = 0.6931
Época 130: d_loss = 1.2085, g_loss = 0.6931
Época 144: d_loss = 1.2239, g_loss = 0.6931
Época 130: d_loss = 1.2273, g_loss = 0.6931
Época 130: d_loss = 0.9741, g_loss = 0.6931
Época 108: d_loss = 1.3863, g_loss = 0.6931
Época 131: d_loss = 1.2045, g_loss = 0.6931
Época 145: d_loss = 1.2696, g_loss = 0.6931
Época 131: d_loss = 1.2198, g_loss = 0.6931
Época 131: d_loss = 0.9728, g_loss = 0.6931
Época 132: d_loss = 1.1919, g_loss = 0.6931
Época 146: d_loss = 1.2351, g_loss = 0.6931
Época 109: d_loss = 1.3863, g_loss = 0.6931
Época 132: d_loss = 1.2087, g_loss = 0.6931
Época 132: d_loss = 0.9509, g_loss = 0.6931
Época 147: d_loss = 1.2407, g_loss = 0.6931
Época 133: d_loss = 1.2206, g_loss = 0.6931
Época 110: d_loss = 1.3863, g_loss = 0.6931
Época 133: d_loss = 1.2348, g_loss = 0.6931
Época 147: d_loss = 1.2614, g_loss = 0.6931
Época 133: d_loss = 1.1596, g_loss = 0.6931
Época 133: d_loss = 1.0158, g_loss = 0.6931
Época 133: d_loss = 1.1770, g_loss = 0.6931
Época 111: d_loss = 1.3863, g_loss = 0.6931
Época 148: d_loss = 1.2699, g_loss = 0.6931
Época 133: d_loss = 0.8822, g_loss = 0.6931
Época 134: d_loss = 1.2177, g_loss = 0.6931
Época 134: d_loss = 1.2323, g_loss = 0.6931
Época 149: d_loss = 1.2605, g_loss = 0.6931
Época 111: d_loss = 1.3863, g_loss = 0.6931
Época 134: d_loss = 0.9984, g_loss = 0.6931
Época 135: d_loss = 1.2136, g_loss = 0.6931
Época 135: d_loss = 1.2295, g_loss = 0.6931
Época 150: d_loss = 1.2400, g_loss = 0.6931
Época 135: d_loss = 0.9906, g_loss = 0.6931
Época 112: d_loss = 1.3863, g_loss = 0.6931
Época 136: d_loss = 1.1563, g_loss = 0.6931
Época 136: d_loss = 1.1745, g_loss = 0.6931
Época 151: d_loss = 1.2386, g_loss = 0.6931
Época 136: d_loss = 1.1822, g_loss = 0.6931
Época 136: d_loss = 0.8877, g_loss = 0.6931
Época 113: d_loss = 1.3863, g_loss = 0.6931
Época 136: d_loss = 1.1994, g_loss = 0.6931
Época 151: d_loss = 1.2606, g_loss = 0.6931
Época 136: d_loss = 0.9476, g_loss = 0.6931
Época 137: d_loss = 1.2191, g_loss = 0.6931
Época 152: d_loss = 1.2455, g_loss = 0.6931
Época 137: d_loss = 1.2292, g_loss = 0.6931
Época 114: d_loss = 1.3863, g_loss = 0.6931
Época 137: d_loss = 0.9980, g_loss = 0.6931
Época 138: d_loss = 1.1947, g_loss = 0.6931
Época 153: d_loss = 1.2529, g_loss = 0.6931
Época 138: d_loss = 1.2095, g_loss = 0.6931
Época 115: d_loss = 1.3863, g_loss = 0.6931
Época 138: d_loss = 0.9460, g_loss = 0.6931
Época 139: d_loss = 1.1862, g_loss = 0.6931
Época 154: d_loss = 1.2275, g_loss = 0.6931
Época 139: d_loss = 1.2001, g_loss = 0.6931
Época 115: d_loss = 1.3863, g_loss = 0.6931
Época 154: d_loss = 1.2321, g_loss = 0.6931
Época 139: d_loss = 0.9346, g_loss = 0.6931
Época 140: d_loss = 1.1920, g_loss = 0.6931
Época 140: d_loss = 1.2118, g_loss = 0.6931
Época 155: d_loss = 1.2672, g_loss = 0.6931
Época 116: d_loss = 1.3863, g_loss = 0.6931
Época 140: d_loss = 1.1730, g_loss = 0.6931
Época 140: d_loss = 0.9411, g_loss = 0.6931
Época 140: d_loss = 1.1898, g_loss = 0.6931
Época 156: d_loss = 1.2471, g_loss = 0.6931
Época 140: d_loss = 0.9100, g_loss = 0.6931
Época 141: d_loss = 1.2043, g_loss = 0.6931
Época 117: d_loss = 1.3863, g_loss = 0.6931
Época 141: d_loss = 1.2216, g_loss = 0.6931
Época 157: d_loss = 1.2387, g_loss = 0.6931
Época 141: d_loss = 0.9849, g_loss = 0.6931
Época 142: d_loss = 1.2014, g_loss = 0.6931
Época 118: d_loss = 1.3863, g_loss = 0.6931
Época 142: d_loss = 1.2145, g_loss = 0.6931
Época 158: d_loss = 1.2693, g_loss = 0.6931
Época 142: d_loss = 0.9211, g_loss = 0.6931
Época 143: d_loss = 1.1530, g_loss = 0.6931
Época 158: d_loss = 1.2588, g_loss = 0.6931
Época 118: d_loss = 1.3863, g_loss = 0.6931
Época 143: d_loss = 1.1754, g_loss = 0.6931
Época 143: d_loss = 1.1906, g_loss = 0.6931
Época 143: d_loss = 0.8622, g_loss = 0.6931
Época 159: d_loss = 1.2595, g_loss = 0.6931
Época 143: d_loss = 1.2074, g_loss = 0.6931
Época 119: d_loss = 1.3863, g_loss = 0.6931
Época 143: d_loss = 0.9497, g_loss = 0.6931
Época 144: d_loss = 1.1652, g_loss = 0.6931
Época 160: d_loss = 1.2369, g_loss = 0.6931
Época 144: d_loss = 1.1865, g_loss = 0.6931
Época 144: d_loss = 0.9323, g_loss = 0.6931
Época 120: d_loss = 1.3863, g_loss = 0.6931
Época 145: d_loss = 1.2210, g_loss = 0.6931
Época 161: d_loss = 1.2455, g_loss = 0.6931
Época 145: d_loss = 1.2375, g_loss = 0.6931
Época 145: d_loss = 0.9670, g_loss = 0.6931
Época 161: d_loss = 1.2186, g_loss = 0.6931
Época 146: d_loss = 1.1829, g_loss = 0.6931
Época 121: d_loss = 1.3863, g_loss = 0.6931
Época 146: d_loss = 1.2010, g_loss = 0.6931
Época 162: d_loss = 1.2428, g_loss = 0.6931
Época 146: d_loss = 0.9605, g_loss = 0.6931
Época 147: d_loss = 1.1880, g_loss = 0.6931
Época 122: d_loss = 1.3863, g_loss = 0.6931
Época 147: d_loss = 1.2044, g_loss = 0.6931
Época 163: d_loss = 1.2817, g_loss = 0.6931
Época 147: d_loss = 1.2179, g_loss = 0.6931
Época 147: d_loss = 0.9783, g_loss = 0.6931
Época 147: d_loss = 1.2322, g_loss = 0.6931
Época 122: d_loss = 1.3863, g_loss = 0.6931
Época 164: d_loss = 1.2184, g_loss = 0.6931
Época 147: d_loss = 0.9989, g_loss = 0.6931
Época 148: d_loss = 1.2240, g_loss = 0.6931
Época 148: d_loss = 1.2362, g_loss = 0.6931
Época 165: d_loss = 1.2451, g_loss = 0.6931
Época 123: d_loss = 1.3863, g_loss = 0.6931
Época 148: d_loss = 0.9923, g_loss = 0.6931
Época 149: d_loss = 1.2113, g_loss = 0.6931
Época 165: d_loss = 1.2482, g_loss = 0.6931
Época 149: d_loss = 1.2220, g_loss = 0.6931
Época 124: d_loss = 1.3863, g_loss = 0.6931
Época 149: d_loss = 0.9871, g_loss = 0.6931
Época 150: d_loss = 1.1856, g_loss = 0.6931
Época 166: d_loss = 1.2422, g_loss = 0.6931
Época 150: d_loss = 1.2051, g_loss = 0.6931
Época 150: d_loss = 0.9658, g_loss = 0.6931
Época 151: d_loss = 1.1833, g_loss = 0.6931
Época 125: d_loss = 1.3863, g_loss = 0.6931
Época 167: d_loss = 1.2315, g_loss = 0.6931
Época 151: d_loss = 1.2014, g_loss = 0.6931
Época 151: d_loss = 1.2139, g_loss = 0.6931
Época 151: d_loss = 0.9577, g_loss = 0.6931
Época 168: d_loss = 1.2492, g_loss = 0.6931
Época 126: d_loss = 1.3863, g_loss = 0.6931
Época 151: d_loss = 1.2263, g_loss = 0.6931
Época 151: d_loss = 0.9826, g_loss = 0.6931
Época 152: d_loss = 1.1938, g_loss = 0.6931
Época 168: d_loss = 1.2444, g_loss = 0.6931
Época 126: d_loss = 1.3863, g_loss = 0.6931
Época 152: d_loss = 1.2106, g_loss = 0.6931
Época 169: d_loss = 1.2695, g_loss = 0.6931
Época 152: d_loss = 0.9626, g_loss = 0.6931
Época 153: d_loss = 1.2003, g_loss = 0.6931
Época 153: d_loss = 1.2151, g_loss = 0.6931
Época 127: d_loss = 1.3863, g_loss = 0.6931
Época 170: d_loss = 1.2525, g_loss = 0.6931
Época 153: d_loss = 0.9600, g_loss = 0.6931
Época 154: d_loss = 1.1732, g_loss = 0.6931
Época 154: d_loss = 1.1913, g_loss = 0.6931
Época 171: d_loss = 1.2658, g_loss = 0.6931
Época 154: d_loss = 1.1713, g_loss = 0.6931
Época 128: d_loss = 1.3863, g_loss = 0.6931
Época 154: d_loss = 0.9413, g_loss = 0.6931
Época 154: d_loss = 1.1914, g_loss = 0.6931
Época 172: d_loss = 1.2411, g_loss = 0.6931
Época 154: d_loss = 0.9083, g_loss = 0.6931
Época 155: d_loss = 1.2085, g_loss = 0.6931
Época 129: d_loss = 1.3863, g_loss = 0.6931
Época 155: d_loss = 1.2291, g_loss = 0.6931
Época 172: d_loss = 1.2575, g_loss = 0.6931
Época 155: d_loss = 0.9648, g_loss = 0.6931
Época 156: d_loss = 1.1945, g_loss = 0.6931
Época 129: d_loss = 1.3863, g_loss = 0.6931
Época 173: d_loss = 1.2123, g_loss = 0.6931
Época 156: d_loss = 1.2072, g_loss = 0.6931
Época 157: d_loss = 1.1803, g_loss = 0.6931
Época 156: d_loss = 0.9312, g_loss = 0.6931
Época 174: d_loss = 1.2597, g_loss = 0.6931
Época 130: d_loss = 1.3863, g_loss = 0.6931
Época 157: d_loss = 1.1979, g_loss = 0.6931
Época 158: d_loss = 1.2184, g_loss = 0.6931
Época 157: d_loss = 0.9253, g_loss = 0.6931
Época 175: d_loss = 1.2347, g_loss = 0.6931
Época 158: d_loss = 1.2368, g_loss = 0.6931
Época 131: d_loss = 1.3863, g_loss = 0.6931
Época 158: d_loss = 1.2017, g_loss = 0.6931
Época 158: d_loss = 0.9725, g_loss = 0.6931
Época 176: d_loss = 1.2437, g_loss = 0.6931
Época 158: d_loss = 1.2166, g_loss = 0.6931
Época 159: d_loss = 1.2137, g_loss = 0.6931
Época 158: d_loss = 0.9378, g_loss = 0.6931
Época 132: d_loss = 1.3863, g_loss = 0.6931
Época 176: d_loss = 1.2284, g_loss = 0.6931
Época 159: d_loss = 1.2272, g_loss = 0.6931
Época 160: d_loss = 1.1805, g_loss = 0.6931
Época 177: d_loss = 1.2477, g_loss = 0.6931
Época 159: d_loss = 0.9986, g_loss = 0.6931
Época 133: d_loss = 1.3863, g_loss = 0.6931
Época 160: d_loss = 1.1968, g_loss = 0.6931
Época 178: d_loss = 1.2381, g_loss = 0.6931
Época 161: d_loss = 1.1982, g_loss = 0.6931
Época 160: d_loss = 0.9188, g_loss = 0.6931
Época 133: d_loss = 1.3863, g_loss = 0.6931
Época 161: d_loss = 1.2129, g_loss = 0.6931
Época 179: d_loss = 1.2293, g_loss = 0.6931
Época 161: d_loss = 1.1650, g_loss = 0.6931
Época 161: d_loss = 0.9702, g_loss = 0.6931
Época 161: d_loss = 1.1844, g_loss = 0.6931
Época 134: d_loss = 1.3863, g_loss = 0.6931
Época 179: d_loss = 1.2609, g_loss = 0.6931
Época 162: d_loss = 1.1867, g_loss = 0.6931
Época 161: d_loss = 0.9496, g_loss = 0.6931
Época 162: d_loss = 1.2026, g_loss = 0.6931
Época 180: d_loss = 1.2394, g_loss = 0.6931
Época 135: d_loss = 1.3863, g_loss = 0.6931
Época 163: d_loss = 1.2369, g_loss = 0.6931
Época 162: d_loss = 0.9423, g_loss = 0.6931
Época 181: d_loss = 1.2428, g_loss = 0.6931
Época 163: d_loss = 1.2545, g_loss = 0.6931
Época 136: d_loss = 1.3863, g_loss = 0.6931
Época 164: d_loss = 1.1579, g_loss = 0.6931
Época 163: d_loss = 1.0278, g_loss = 0.6931
